Date,SPY,TLT
2022-06-07,394.47821044921875,100.7335205078125
2022-06-08,390.1893615722656,99.84097290039062
2022-06-09,380.9095764160156,100.17347717285156
2022-06-10,369.8648681640625,99.55220794677734
2022-06-13,355.82171630859375,96.42831420898438
2022-06-14,354.74951171875,95.2120590209961
2022-06-15,359.8069763183594,96.98838806152344
2022-06-16,347.8988037109375,97.75839233398438
2022-06-17,348.6487731933594,98.0733871459961
2022-06-21,357.42547607421875,96.41084289550781
2022-06-22,356.7774963378906,99.06220245361328
2022-06-23,360.27484130859375,99.8759994506836
2022-06-24,371.7294006347656,98.4934310913086
2022-06-27,370.3094482421875,97.65339660644531
2022-06-28,362.7430114746094,98.10844421386719
2022-06-29,362.4476623535156,99.63971710205078
2022-06-30,359.50299072265625,100.51473236083984
2022-07-01,363.3052062988281,101.54669189453125
2022-07-05,363.99139404296875,102.34454345703125
2022-07-06,365.220703125,100.6260757446289
2022-07-07,370.690673828125,99.7405776977539
2022-07-08,370.3857421875,98.63582611083984
2022-07-11,366.15460205078125,100.33677673339844
2022-07-12,362.9145202636719,100.9329833984375
2022-07-13,361.00860595703125,102.09028625488281
2022-07-14,360.1319274902344,101.25736236572266
2022-07-15,367.01226806640625,101.82726287841797
2022-07-18,363.98187255859375,100.76638793945312
2022-07-19,373.8163146972656,100.2227783203125
2022-07-20,376.19879150390625,100.48580932617188
2022-07-21,380.0296325683594,102.22180938720703
2022-07-22,376.5036926269531,103.94024658203125
2022-07-25,376.9611511230469,102.9232177734375
2022-07-26,372.5013122558594,103.00212860107422
2022-07-27,382.17376708984375,102.4234619140625
2022-07-28,386.9671630859375,103.23886108398438
2022-07-29,392.6086120605469,102.95829010009766
2022-08-01,391.44610595703125,105.43787384033203
2022-08-02,388.863525390625,103.20684814453125
2022-08-03,394.9529113769531,104.8318099975586
2022-08-04,394.6861267089844,104.7966537475586
2022-08-05,394.0190734863281,102.30213165283203
2022-08-08,393.5616760253906,103.95346069335938
2022-08-09,391.9988098144531,103.54944610595703
2022-08-10,400.2323303222656,102.87308502197266
2022-08-11,400.2323303222656,100.47516632080078
2022-08-12,407.00787353515625,101.49405670166016
2022-08-15,408.6850280761719,101.40620422363281
2022-08-16,409.48553466796875,101.82782745361328
2022-08-17,406.5790100097656,100.76504516601562
2022-08-18,407.76068115234375,100.91436004638672
2022-08-19,402.2812194824219,99.28937530517578
2022-08-22,393.90472412109375,98.95559692382812
2022-08-23,392.95172119140625,98.41104125976562
2022-08-24,394.2096252441406,97.6907958984375
2022-08-25,399.7749938964844,99.05221557617188
2022-08-26,386.2429504394531,99.79883575439453
2022-08-29,383.68902587890625,98.97318267822266
2022-08-30,379.4769592285156,99.2191162109375
2022-08-31,376.58941650390625,98.27046966552734
2022-09-01,377.7711181640625,96.4713363647461
2022-09-02,373.7877197265625,97.01708221435547
2022-09-06,372.37738037109375,94.61410522460938
2022-09-07,379.0671691894531,96.1104507446289
2022-09-08,381.5447998046875,95.12460327148438
2022-09-09,387.4722595214844,95.33586883544922
2022-09-12,391.6366882324219,94.5524673461914
2022-09-13,374.6072998046875,94.77254486083984
2022-09-14,376.0367431640625,95.09819793701172
2022-09-15,371.76751708984375,95.0365982055664
2022-09-16,368.9313049316406,94.2444076538086
2022-09-19,371.7923889160156,94.46444702148438
2022-09-20,367.52471923828125,93.52262878417969
2022-09-21,361.1136779785156,95.08940887451172
2022-09-22,358.0804443359375,92.65997314453125
2022-09-23,352.0808410644531,93.03851318359375
2022-09-26,348.59783935546875,91.2604751586914
2022-09-27,347.7079162597656,88.85749053955078
2022-09-28,354.5495300292969,91.8326187133789
2022-09-29,347.14337158203125,91.35733032226562
2022-09-30,341.7752990722656,90.17780303955078
2022-10-03,350.79864501953125,91.61068725585938
2022-10-04,361.6686706542969,91.35484313964844
2022-10-05,360.82659912109375,90.48135375976562
2022-10-06,357.1044006347656,89.97842407226562
2022-10-07,347.14337158203125,89.10491180419922
2022-10-10,344.4928283691406,87.71968078613281
2022-10-11,342.3111572265625,88.10790252685547
2022-10-12,341.1820373535156,88.54022216796875
2022-10-13,350.1861877441406,87.69320678710938
2022-10-14,342.2059020996094,86.96971893310547
2022-10-17,350.99957275390625,86.54621124267578
2022-10-18,355.1236572265625,86.74915313720703
2022-10-19,352.60711669921875,85.1697998046875
2022-10-20,349.650390625,83.7139663696289
2022-10-21,358.1473388671875,82.20520782470703
2022-10-24,362.52984619140625,81.52583312988281
2022-10-25,368.3189697265625,83.89928436279297
2022-10-26,365.5439758300781,85.10802459716797
2022-10-27,363.5920104980469,85.99917602539062
2022-10-28,372.24212646484375,85.40802001953125
2022-10-31,369.55328369140625,84.79920959472656
2022-11-01,367.9361877441406,85.59173583984375
2022-11-02,358.70233154296875,85.22021484375
2022-11-03,355.00885009765625,84.76033020019531
2022-11-04,360.1184997558594,83.33628845214844
2022-11-07,363.5632629394531,82.50486755371094
2022-11-08,365.5248718261719,83.40703582763672
2022-11-09,357.9942626953125,83.68123626708984
2022-11-10,377.6675720214844,86.90079498291016
2022-11-11,381.3228454589844,86.58235931396484
2022-11-14,378.0790710449219,86.37008666992188
2022-11-15,381.3036193847656,87.76759338378906
2022-11-16,378.3948059082031,89.68689727783203
2022-11-17,377.23687744140625,88.74049377441406
2022-11-18,378.9497375488281,88.13018035888672
2022-11-21,377.57183837890625,88.50167083740234
2022-11-22,382.6528015136719,89.75765991210938
2022-11-23,385.06427001953125,91.32320404052734
2022-11-25,384.97808837890625,91.01361083984375
2022-11-28,378.8349304199219,91.2701416015625
2022-11-29,378.1842956542969,90.19992065429688
2022-11-30,390.0973205566406,90.86327362060547
2022-12-01,389.8102722167969,93.76596069335938
2022-12-02,389.3605041503906,94.94512939453125
2022-12-05,382.3562927246094,93.6152572631836
2022-12-06,376.8446960449219,94.82100677490234
2022-12-07,376.20355224609375,97.05522918701172
2022-12-08,379.15069580078125,96.78924560546875
2022-12-09,376.3183898925781,94.27133178710938
2022-12-12,381.7439270019531,94.57276916503906
2022-12-13,384.63360595703125,95.48595428466797
2022-12-14,382.1744689941406,95.89380645751953
2022-12-15,372.8257751464844,96.26793670654297
2022-12-16,368.4241638183594,95.19255828857422
2022-12-19,365.3000183105469,93.59284973144531
2022-12-20,365.7998962402344,91.930908203125
2022-12-21,371.2695007324219,92.16197204589844
2022-12-22,365.97296142578125,92.14421081542969
2022-12-23,368.07806396484375,90.79334259033203
2022-12-27,366.62664794921875,88.99809265136719
2022-12-28,362.0701904296875,88.47372436523438
2022-12-29,368.58758544921875,89.47798919677734
2022-12-30,367.6166687011719,88.48262023925781
2023-01-03,366.0690002441406,90.17121124267578
2023-01-04,368.895263671875,91.40656280517578
2023-01-05,364.6848449707031,91.7886962890625
2023-01-06,373.0478515625,93.47731018066406
2023-01-09,372.8363952636719,93.97502136230469
2023-01-10,375.45098876953125,92.41973114013672
2023-01-11,380.19964599609375,93.92167663574219
2023-01-12,381.5838623046875,95.77025604248047
2023-01-13,383.0642395019531,94.87261962890625
2023-01-17,382.36248779296875,94.2593994140625
2023-01-18,376.3258056640625,96.54346466064453
2023-01-19,373.586181640625,95.93912506103516
2023-01-20,380.54571533203125,94.38383483886719
2023-01-23,385.1117248535156,93.939453125
2023-01-24,384.6983337402344,95.29032135009766
2023-01-25,384.8425598144531,95.52140808105469
2023-01-26,389.0721130371094,95.0770492553711
2023-01-27,389.96612548828125,94.83707427978516
2023-01-30,385.07330322265625,94.49046325683594
2023-01-31,390.7351379394531,95.24591064453125
2023-02-01,394.88775634765625,96.39086151123047
2023-02-02,400.6361389160156,96.51560974121094
2023-02-03,396.37774658203125,95.0721435546875
2023-02-06,393.95538330078125,94.36825561523438
2023-02-07,399.1077880859375,93.61087036132812
2023-02-08,394.7436218261719,94.056396484375
2023-02-09,391.32147216796875,93.16535186767578
2023-02-10,392.2347106933594,92.12284851074219
2023-02-13,396.8391418457031,92.89806365966797
2023-02-14,396.65655517578125,92.68419647216797
2023-02-15,397.9446105957031,91.8199462890625
2023-02-16,392.4653625488281,90.51905059814453
2023-02-17,391.48492431640625,91.222900390625
2023-02-21,383.63140869140625,89.4498062133789
2023-02-22,383.1027526855469,90.26953887939453
2023-02-23,385.1405944824219,91.15165710449219
2023-02-24,381.0263366699219,89.96658325195312
2023-02-27,382.3240661621094,90.21607971191406
2023-02-28,380.9110107421875,90.62596130371094
2023-03-01,379.4499206542969,89.65234375
2023-03-02,382.4009704589844,88.85736846923828
2023-03-03,388.5338439941406,91.01004028320312
2023-03-06,388.80303955078125,90.30438232421875
2023-03-07,382.8431091308594,90.85820007324219
2023-03-08,383.468017578125,90.947509765625
2023-03-09,376.3930358886719,91.1707992553711
2023-03-10,370.9619140625,94.3149185180664
2023-03-13,370.4331970214844,94.52931213378906
2023-03-14,376.5564880371094,92.97509765625
2023-03-15,374.2013854980469,94.77049255371094
2023-03-16,380.7667541503906,94.02912139892578
2023-03-17,376.3146057128906,95.4404067993164
2023-03-20,379.93310546875,94.60077667236328
2023-03-21,384.9218444824219,93.7879409790039
2023-03-22,378.36029052734375,95.03846740722656
2023-03-23,379.3830871582031,95.03846740722656
2023-03-24,381.8726501464844,95.4404067993164
2023-03-27,382.5867004394531,93.19839477539062
2023-03-28,381.7279052734375,93.36811828613281
2023-03-29,387.2762756347656,93.18053436279297
2023-03-30,389.54388427734375,93.60929107666016
2023-03-31,395.0343933105469,95.01165008544922
2023-04-03,396.5396423339844,95.45848083496094
2023-04-04,394.339599609375,95.9330825805664
2023-04-05,393.3070983886719,96.93605041503906
2023-04-06,394.84136962890625,97.18677520751953
2023-04-10,395.2466125488281,95.61967468261719
2023-04-11,395.352783203125,95.81670379638672
2023-04-12,393.7413635253906,95.71817779541016
2023-04-13,398.9712829589844,94.96600341796875
2023-04-14,397.9967041015625,94.09737396240234
2023-04-17,399.4248352050781,92.9780044555664
2023-04-18,399.6853332519531,93.30934143066406
2023-04-19,399.6178283691406,93.21979522705078
2023-04-20,397.43701171875,94.01676940917969
2023-04-21,397.7458190917969,93.48844146728516
2023-04-24,398.1607971191406,94.39288330078125
2023-04-25,391.84039306640625,95.78083038330078
2023-04-26,390.18072509765625,94.760009765625
2023-04-27,397.9485168457031,93.81977081298828
2023-04-28,401.34503173828125,95.33312225341797
2023-05-01,400.93975830078125,92.58423614501953
2023-05-02,396.4335632324219,94.89144134521484
2023-05-03,393.71240234375,95.42112731933594
2023-05-04,390.9236755371094,94.47847747802734
2023-05-05,398.1607971191406,94.16426086425781
2023-05-08,398.266845703125,92.8445816040039
2023-05-09,396.52032470703125,92.51240539550781
2023-05-10,398.37298583984375,93.41017150878906
2023-05-11,397.6783142089844,94.39769744873047
2023-05-12,397.15716552734375,93.60765838623047
2023-05-15,398.5273742675781,92.63812255859375
2023-05-16,395.86419677734375,92.35982513427734
2023-05-17,400.6695556640625,92.09048461914062
2023-05-18,404.5292663574219,91.408203125
2023-05-19,403.940673828125,90.76183319091797
2023-05-22,404.104736328125,90.43863677978516
2023-05-23,399.5695495605469,90.6989974975586
2023-05-24,396.67474365234375,90.25009155273438
2023-05-25,400.10992431640625,90.02568054199219
2023-05-26,405.29156494140625,90.75283813476562
2023-05-30,405.44598388671875,91.65957641601562
2023-05-31,403.1976623535156,92.45854949951172
2023-06-01,407.0284729003906,92.82130432128906
2023-06-02,412.91455078125,91.80414581298828
2023-06-05,412.1233215332031,91.63313293457031
2023-06-06,413.02069091796875,92.17323303222656
2023-06-07,411.5925598144531,90.80501556396484
2023-06-08,414.0821228027344,91.86717987060547
2023-06-09,414.8251037597656,91.74113464355469
2023-06-12,418.58837890625,92.01118469238281
2023-06-13,421.3481140136719,91.10205841064453
2023-06-14,421.8498229980469,91.8311767578125
2023-06-15,427.0798034667969,92.71327209472656
2023-06-16,425.62506103515625,92.35324096679688
2023-06-20,423.4168395996094,92.99234008789062
2023-06-21,421.2474060058594,93.21735382080078
2023-06-22,422.7679443359375,92.09220123291016
2023-06-23,419.57183837890625,93.01033020019531
2023-06-26,417.8575439453125,93.10936737060547
2023-06-27,422.4386901855469,92.86631774902344
2023-06-28,422.6517333984375,93.26237487792969
2023-06-29,424.31756591796875,91.57913970947266
2023-06-30,429.3248596191406,92.65930938720703
2023-07-03,429.81878662109375,92.1340103149414
2023-07-05,429.1795654296875,91.25848388671875
2023-07-06,425.81878662109375,89.96783447265625
2023-07-07,424.7436828613281,89.42628479003906
2023-07-10,425.81878662109375,89.54364013671875
2023-07-11,428.5306701660156,90.0039291381836
2023-07-12,431.9785461425781,91.00579071044922
2023-07-13,435.4071044921875,91.96251678466797
2023-07-14,435.1358947753906,91.42096710205078
2023-07-17,436.6468200683594,91.46610260009766
2023-07-18,439.89141845703125,91.88127136230469
2023-07-19,440.86956787109375,92.91921997070312
2023-07-20,437.9446716308594,91.79100036621094
2023-07-21,437.9446716308594,91.81813049316406
2023-07-24,439.9010925292969,91.48413848876953
2023-07-25,441.1020202636719,91.3126449584961
2023-07-26,441.1698303222656,91.40290832519531
2023-07-27,438.2449035644531,89.6248550415039
2023-07-28,442.5354309082031,90.08517456054688
2023-07-31,443.37811279296875,90.30181884765625
2023-08-01,442.1092529296875,88.82202911376953
2023-08-02,435.9591979980469,87.87169647216797
2023-08-03,434.7098083496094,85.84439086914062
2023-08-04,432.74365234375,87.36489868164062
2023-08-07,436.5209045410156,86.50508880615234
2023-08-08,434.62261962890625,87.50969696044922
2023-08-09,431.717041015625,87.96223449707031
2023-08-10,431.8720397949219,86.51412200927734
2023-08-11,431.6202087402344,86.31502532958984
2023-08-14,434.00274658203125,86.12498474121094
2023-08-15,428.9471130371094,85.60003662109375
2023-08-16,425.7994079589844,84.93029022216797
2023-08-17,422.5549011230469,84.56828308105469
2023-08-18,422.75823974609375,84.8669204711914
2023-08-21,425.5088195800781,83.73560333251953
2023-08-22,424.35626220703125,84.37818145751953
2023-08-23,429.0827331542969,86.46886444091797
2023-08-24,423.1360168457031,85.898681640625
2023-08-25,426.1189880371094,86.17926025390625
2023-08-28,428.8211975097656,86.26976013183594
2023-08-29,435.0196838378906,87.16576385498047
2023-08-30,436.8114929199219,87.07524871826172
2023-08-31,436.1722412109375,87.46444702148438
2023-09-01,436.9857482910156,86.10187530517578
2023-09-05,435.09722900390625,84.89454650878906
2023-09-06,432.1722106933594,85.10331726074219
2023-09-07,430.84539794921875,85.33934783935547
2023-09-08,431.4942932128906,85.6661605834961
2023-09-11,434.33209228515625,85.0488510131836
2023-09-12,431.9494934082031,85.5390625
2023-09-13,432.453125,85.52090454101562
2023-09-14,436.1819152832031,84.90360260009766
2023-09-15,430.92669677734375,84.38619995117188
2023-09-18,431.17938232421875,84.86729431152344
2023-09-19,430.2851867675781,84.24095153808594
2023-09-20,426.3294677734375,84.50421905517578
2023-09-21,419.2829284667969,82.33464050292969
2023-09-22,418.34014892578125,82.99732208251953
2023-09-25,420.0993957519531,80.95484924316406
2023-09-26,413.9275207519531,80.67343139648438
2023-09-27,414.0928039550781,80.25585174560547
2023-09-28,416.4934387207031,80.5009536743164
2023-09-29,415.482666015625,80.51002502441406
2023-10-02,415.3174133300781,79.16226959228516
2023-10-03,409.7579650878906,77.45936584472656
2023-10-04,412.74176025390625,78.55215454101562
2023-10-05,412.58624267578125,78.16056060791016
2023-10-06,417.48480224609375,77.21349334716797
2023-10-09,420.1576232910156,79.02566528320312
2023-10-10,422.3445129394531,78.91639709472656
2023-10-11,424.0745544433594,80.56465911865234
2023-10-12,421.4892578125,78.37911224365234
2023-10-13,419.3898010253906,79.78150939941406
2023-10-16,423.80242919921875,78.49751281738281
2023-10-17,423.7829284667969,77.63238525390625
2023-10-18,418.1360168457031,76.94940185546875
2023-10-19,414.46209716796875,75.37398529052734
2023-10-20,409.36920166015625,75.80198669433594
2023-10-23,408.65966796875,76.71265411376953
2023-10-24,411.7406311035156,77.72343444824219
2023-10-25,405.831298828125,75.99323272705078
2023-10-26,400.9715881347656,77.15885162353516
2023-10-27,399.15411376953125,76.83101654052734
2023-10-30,403.9263610839844,76.4849624633789
2023-10-31,406.46307373046875,76.11163330078125
2023-11-01,410.7978820800781,77.76188659667969
2023-11-02,418.6706237792969,79.53460693359375
2023-11-03,422.4902648925781,80.07372283935547
2023-11-06,423.46221923828125,79.29703521728516
2023-11-07,424.66741943359375,80.46663665771484
2023-11-08,424.97845458984375,81.83728790283203
2023-11-09,421.6640930175781,79.95494079589844
2023-11-10,428.2441101074219,80.40267181396484
2023-11-13,427.8359069824219,80.21990966796875
2023-11-14,436.1362609863281,82.03832244873047
2023-11-15,437.0595397949219,80.88697814941406
2023-11-16,437.5941162109375,81.89212799072266
2023-11-17,438.1383972167969,82.2759017944336
2023-11-20,441.5110778808594,82.77847290039062
2023-11-21,440.5487976074219,82.74193572998047
2023-11-22,442.24969482421875,83.03433227539062
2023-11-24,442.5218505859375,82.05660247802734
2023-11-27,441.72491455078125,83.42726135253906
2023-11-28,442.1622314453125,83.59173583984375
2023-11-29,441.8511962890625,84.642578125
2023-11-30,443.5909729003906,83.66484069824219
2023-12-01,446.2151794433594,85.24058532714844
2023-12-04,443.8728332519531,84.90143585205078
2023-12-05,443.7853698730469,86.72559356689453
2023-12-06,441.99700927734375,87.88056945800781
2023-12-07,445.3695983886719,87.37640380859375
2023-12-08,447.2843322753906,86.66142272949219
2023-12-11,449.0240783691406,86.47806549072266
2023-12-12,451.0748596191406,86.7347640991211
2023-12-13,457.29522705078125,88.76973724365234
2023-12-14,458.7628479003906,91.07889556884766
2023-12-15,458.0075378417969,91.18008422851562
2023-12-18,460.58380126953125,90.45356750488281
2023-12-19,463.3846130371094,90.94097900390625
2023-12-20,456.9634094238281,91.55711364746094
2023-12-21,461.2962646484375,90.97772979736328
2023-12-22,462.22332763671875,90.56393432617188
2023-12-26,464.1750793457031,90.82139587402344
2023-12-27,465.01434326171875,92.43074035644531
2023-12-28,465.19000244140625,91.7594223022461
2023-12-29,463.84332275390625,90.9317626953125
